region_id,year,age_x,quality,e_x,expected_age,e0,label,sex
ABW,2010,0,hld_n_tables_1,76.755,76.755,76.755,ABW,sex_avg
ABW,2010,1,hld_n_tables_1,76.66499999999999,77.66499999999999,76.755,ABW,sex_avg
ABW,2010,5,hld_n_tables_1,72.725,77.725,76.755,ABW,sex_avg
ABW,2010,15,hld_n_tables_1,62.765,77.76500000000001,76.755,ABW,sex_avg
ABW,2010,20,hld_n_tables_1,57.845,77.845,76.755,ABW,sex_avg
ABW,2010,30,hld_n_tables_1,48.37,78.37,76.755,ABW,sex_avg
ABW,2010,50,hld_n_tables_1,29.814999999999998,79.815,76.755,ABW,sex_avg
ABW,2010,65,hld_n_tables_1,17.435000000000002,82.435,76.755,ABW,sex_avg
ALB,1950,0,hld_n_tables_1,50.739999999999995,50.739999999999995,50.739999999999995,ALB,sex_avg
ALB,1950,1,hld_n_tables_1,58.16,59.16,50.739999999999995,ALB,sex_avg
ALB,1950,5,hld_n_tables_1,60.925,65.92500000000001,50.739999999999995,ALB,sex_avg
ALB,1950,15,hld_n_tables_1,52.980000000000004,67.98,50.739999999999995,ALB,sex_avg
ALB,1950,20,hld_n_tables_1,48.724999999999994,68.725,50.739999999999995,ALB,sex_avg
ALB,1950,30,hld_n_tables_1,40.95,70.94999999999999,50.739999999999995,ALB,sex_avg
ALB,1950,50,hld_n_tables_1,25.2,75.2,50.739999999999995,ALB,sex_avg
ALB,1950,65,hld_n_tables_1,14.274999999999999,79.275,50.739999999999995,ALB,sex_avg
ALB,1955,0,hld_n_tables_1,54.655,54.655,54.655,ALB,sex_avg
ALB,1955,1,hld_n_tables_1,60.305,61.305,54.655,ALB,sex_avg
ALB,1955,5,hld_n_tables_1,65.0,70.0,54.655,ALB,sex_avg
ALB,1955,15,hld_n_tables_1,56.739999999999995,71.74,54.655,ALB,sex_avg
ALB,1955,20,hld_n_tables_1,52.265,72.265,54.655,ALB,sex_avg
ALB,1955,30,hld_n_tables_1,43.55,73.55,54.655,ALB,sex_avg
ALB,1955,50,hld_n_tables_1,26.555,76.555,54.655,ALB,sex_avg
ALB,1955,65,hld_n_tables_1,15.184999999999999,80.185,54.655,ALB,sex_avg
ALB,1969,0,hld_n_tables_1,65.38,65.38,65.38,ALB,sex_avg
ALB,1969,1,hld_n_tables_1,70.745,71.745,65.38,ALB,sex_avg
ALB,1969,5,hld_n_tables_1,68.33500000000001,73.33500000000001,65.38,ALB,sex_avg
ALB,1969,15,hld_n_tables_1,58.900000000000006,73.9,65.38,ALB,sex_avg
ALB,1969,20,hld_n_tables_1,54.11,74.11,65.38,ALB,sex_avg
ALB,1969,30,hld_n_tables_1,44.61,74.61,65.38,ALB,sex_avg
ALB,1969,50,hld_n_tables_1,26.255,76.255,65.38,ALB,sex_avg
ALB,1969,65,hld_n_tables_1,14.3,79.3,65.38,ALB,sex_avg
ALB,1979,0,hld_n_tables_1,67.41999999999999,67.41999999999999,67.41999999999999,ALB,sex_avg
ALB,1979,1,hld_n_tables_1,71.79499999999999,72.79499999999999,67.41999999999999,ALB,sex_avg
ALB,1979,5,hld_n_tables_1,69.035,74.035,67.41999999999999,ALB,sex_avg
ALB,1979,15,hld_n_tables_1,59.47,74.47,67.41999999999999,ALB,sex_avg
ALB,1979,20,hld_n_tables_1,54.685,74.685,67.41999999999999,ALB,sex_avg
ALB,1979,30,hld_n_tables_1,45.099999999999994,75.1,67.41999999999999,ALB,sex_avg
ALB,1979,50,hld_n_tables_1,26.365000000000002,76.36500000000001,67.41999999999999,ALB,sex_avg
ALB,1979,65,hld_n_tables_1,14.155,79.155,67.41999999999999,ALB,sex_avg
ALB,1989,0,hld_n_tables_1,70.52,70.52,70.52,ALB,sex_avg
ALB,1989,1,hld_n_tables_1,72.845,73.845,70.52,ALB,sex_avg
ALB,1989,5,hld_n_tables_1,69.965,74.965,70.52,ALB,sex_avg
ALB,1989,15,hld_n_tables_1,60.394999999999996,75.39500000000001,70.52,ALB,sex_avg
ALB,1989,20,hld_n_tables_1,55.565,75.565,70.52,ALB,sex_avg
ALB,1989,30,hld_n_tables_1,46.019999999999996,76.02000000000001,70.52,ALB,sex_avg
ALB,1989,50,hld_n_tables_1,27.095,77.095,70.52,ALB,sex_avg
ALB,1989,65,hld_n_tables_1,14.56,79.56,70.52,ALB,sex_avg
ALB,2011,0,hld_n_tables_1,77.055,77.055,77.055,ALB,sex_avg
ALB,2011,1,hld_n_tables_1,77.245,78.245,77.055,ALB,sex_avg
ALB,2011,5,hld_n_tables_1,73.60499999999999,78.60499999999999,77.055,ALB,sex_avg
ALB,2011,15,hld_n_tables_1,63.805,78.805,77.055,ALB,sex_avg
ALB,2011,20,hld_n_tables_1,58.96,78.96000000000001,77.055,ALB,sex_avg
ALB,2011,30,hld_n_tables_1,49.31,79.31,77.055,ALB,sex_avg
ALB,2011,50,hld_n_tables_1,30.51,80.50999999999999,77.055,ALB,sex_avg
ALB,2011,65,hld_n_tables_1,17.39,82.39,77.055,ALB,sex_avg
ARE,1998,0,hld_n_tables_1,72.425,72.425,72.425,ARE,sex_avg
ARE,1998,1,hld_n_tables_1,72.42500000000001,73.42500000000001,72.425,ARE,sex_avg
ARE,1998,5,hld_n_tables_1,68.81,73.81,72.425,ARE,sex_avg
ARE,1998,15,hld_n_tables_1,59.2,74.2,72.425,ARE,sex_avg
ARE,1998,20,hld_n_tables_1,54.46,74.46000000000001,72.425,ARE,sex_avg
ARE,1998,30,hld_n_tables_1,45.095,75.095,72.425,ARE,sex_avg
ARE,1998,50,hld_n_tables_1,26.93,76.93,72.425,ARE,sex_avg
ARE,1998,65,hld_n_tables_1,15.504999999999999,80.505,72.425,ARE,sex_avg
ARG,1914,0,hld_n_tables_1,47.88,47.88,47.88,ARG,sex_avg
ARG,1914,1,hld_n_tables_1,53.92,54.92,47.88,ARG,sex_avg
ARG,1914,5,hld_n_tables_1,53.91,58.91,47.88,ARG,sex_avg
ARG,1914,15,hld_n_tables_1,45.44,60.44,47.88,ARG,sex_avg
ARG,1914,20,hld_n_tables_1,41.6,61.6,47.88,ARG,sex_avg
ARG,1914,30,hld_n_tables_1,34.45,64.45,47.88,ARG,sex_avg
ARG,1914,50,hld_n_tables_1,20.585,70.58500000000001,47.88,ARG,sex_avg
ARG,1914,65,hld_n_tables_1,11.675,76.675,47.88,ARG,sex_avg
ARG,1946,0,hld_n_tables_1,60.66,60.66,60.66,ARG,sex_avg
ARG,1946,1,hld_n_tables_1,64.295,65.295,60.66,ARG,sex_avg
ARG,1946,5,hld_n_tables_1,61.739999999999995,66.74,60.66,ARG,sex_avg
ARG,1946,15,hld_n_tables_1,52.45,67.45,60.66,ARG,sex_avg
ARG,1946,20,hld_n_tables_1,48.015,68.015,60.66,ARG,sex_avg
ARG,1946,30,hld_n_tables_1,39.345,69.345,60.66,ARG,sex_avg
ARG,1946,50,hld_n_tables_1,22.705,72.705,60.66,ARG,sex_avg
ARG,1946,65,hld_n_tables_1,12.625,77.625,60.66,ARG,sex_avg
ARG,1947,0,hld_n_tables_1,57.62,57.62,57.62,ARG,sex_avg
ARG,1947,1,hld_n_tables_1,61.26,62.26,57.62,ARG,sex_avg
ARG,1947,5,hld_n_tables_1,59.385,64.38499999999999,57.62,ARG,sex_avg
ARG,1947,15,hld_n_tables_1,50.37,65.37,57.62,ARG,sex_avg
ARG,1947,20,hld_n_tables_1,46.12,66.12,57.62,ARG,sex_avg
ARG,1947,30,hld_n_tables_1,37.97,67.97,57.62,ARG,sex_avg
ARG,1947,50,hld_n_tables_1,22.314999999999998,72.315,57.62,ARG,sex_avg
ARG,1947,65,hld_n_tables_1,12.455,77.455,57.62,ARG,sex_avg
ARG,1950,0,hld_n_tables_1,61.834999999999994,61.834999999999994,61.834999999999994,ARG,sex_avg
ARG,1950,1,hld_n_tables_1,65.205,66.205,61.834999999999994,ARG,sex_avg
ARG,1950,5,hld_n_tables_1,62.69,67.69,61.834999999999994,ARG,sex_avg
ARG,1950,15,hld_n_tables_1,53.35,68.35000000000001,61.834999999999994,ARG,sex_avg
ARG,1950,20,hld_n_tables_1,48.875,68.875,61.834999999999994,ARG,sex_avg
ARG,1950,30,hld_n_tables_1,40.105000000000004,70.105,61.834999999999994,ARG,sex_avg
ARG,1950,50,hld_n_tables_1,23.275,73.275,61.834999999999994,ARG,sex_avg
ARG,1950,65,hld_n_tables_1,13.075,78.075,61.834999999999994,ARG,sex_avg
ARG,1959,0,hld_n_tables_1,65.55,65.55,65.55,ARG,sex_avg
ARG,1959,1,hld_n_tables_1,68.525,69.525,65.55,ARG,sex_avg
ARG,1959,5,hld_n_tables_1,65.53999999999999,70.53999999999999,65.55,ARG,sex_avg
ARG,1959,15,hld_n_tables_1,55.995,70.995,65.55,ARG,sex_avg
ARG,1959,20,hld_n_tables_1,51.33,71.33000000000001,65.55,ARG,sex_avg
ARG,1959,30,hld_n_tables_1,42.18,72.17999999999999,65.55,ARG,sex_avg
ARG,1959,50,hld_n_tables_1,24.619999999999997,74.62,65.55,ARG,sex_avg
ARG,1959,65,hld_n_tables_1,13.73,78.72999999999999,65.55,ARG,sex_avg
ARG,1960,0,hld_n_tables_1,65.2,65.2,65.2,ARG,sex_avg
ARG,1960,1,hld_n_tables_1,68.275,69.275,65.2,ARG,sex_avg
ARG,1960,5,hld_n_tables_1,65.36500000000001,70.36500000000001,65.2,ARG,sex_avg
ARG,1960,15,hld_n_tables_1,55.84,70.84,65.2,ARG,sex_avg
ARG,1960,20,hld_n_tables_1,51.19499999999999,71.195,65.2,ARG,sex_avg
ARG,1960,30,hld_n_tables_1,42.08,72.08,65.2,ARG,sex_avg
ARG,1960,50,hld_n_tables_1,24.6,74.6,65.2,ARG,sex_avg
ARG,1960,65,hld_n_tables_1,13.850000000000001,78.85,65.2,ARG,sex_avg
ARG,1961,0,hld_n_tables_1,65.29,65.29,65.29,ARG,sex_avg
ARG,1961,1,hld_n_tables_1,68.325,69.325,65.29,ARG,sex_avg
ARG,1961,5,hld_n_tables_1,65.28,70.28,65.29,ARG,sex_avg
ARG,1961,15,hld_n_tables_1,55.765,70.765,65.29,ARG,sex_avg
ARG,1961,20,hld_n_tables_1,51.09,71.09,65.29,ARG,sex_avg
ARG,1961,30,hld_n_tables_1,41.855000000000004,71.85499999999999,65.29,ARG,sex_avg
ARG,1961,50,hld_n_tables_1,24.175,74.175,65.29,ARG,sex_avg
ARG,1961,65,hld_n_tables_1,13.245000000000001,78.245,65.29,ARG,sex_avg
ARG,1970,0,hld_n_tables_1,66.88,66.88,66.88,ARG,sex_avg
ARG,1970,1,hld_n_tables_1,69.57,70.57,66.88,ARG,sex_avg
ARG,1970,5,hld_n_tables_1,66.345,71.345,66.88,ARG,sex_avg
ARG,1970,15,hld_n_tables_1,56.730000000000004,71.72999999999999,66.88,ARG,sex_avg
ARG,1970,20,hld_n_tables_1,52.01,72.00999999999999,66.88,ARG,sex_avg
ARG,1970,30,hld_n_tables_1,42.754999999999995,72.755,66.88,ARG,sex_avg
ARG,1970,50,hld_n_tables_1,25.145,75.145,66.88,ARG,sex_avg
ARG,1970,65,hld_n_tables_1,14.190000000000001,79.19,66.88,ARG,sex_avg
ARG,2010,0,hld_n_tables_1,75.555,75.555,75.555,ARG,sex_avg
ARG,2010,1,hld_n_tables_1,75.63,76.63,75.555,ARG,sex_avg
ARG,2010,5,hld_n_tables_1,71.805,76.805,75.555,ARG,sex_avg
ARG,2010,15,hld_n_tables_1,61.980000000000004,76.98,75.555,ARG,sex_avg
ARG,2010,20,hld_n_tables_1,57.125,77.125,75.555,ARG,sex_avg
ARG,2010,30,hld_n_tables_1,47.625,77.625,75.555,ARG,sex_avg
ARG,2010,50,hld_n_tables_1,29.230000000000004,79.23,75.555,ARG,sex_avg
ARG,2010,65,hld_n_tables_1,17.185,82.185,75.555,ARG,sex_avg
ASM,2010,0,hld_n_tables_1,71.95500000000001,71.95500000000001,71.95500000000001,ASM,sex_avg
ASM,2010,1,hld_n_tables_1,71.49000000000001,72.49000000000001,71.95500000000001,ASM,sex_avg
ASM,2010,5,hld_n_tables_1,67.65,72.65,71.95500000000001,ASM,sex_avg
ASM,2010,15,hld_n_tables_1,57.76,72.75999999999999,71.95500000000001,ASM,sex_avg
ASM,2010,20,hld_n_tables_1,52.95,72.94999999999999,71.95500000000001,ASM,sex_avg
ASM,2010,30,hld_n_tables_1,43.34,73.34,71.95500000000001,ASM,sex_avg
ASM,2010,50,hld_n_tables_1,25.465,75.465,71.95500000000001,ASM,sex_avg
ASM,2010,65,hld_n_tables_1,13.95,78.95,71.95500000000001,ASM,sex_avg
AUS,1891,0,hld_n_tables_1,53.095,53.095,53.095,Australia,sex_avg
AUS,1891,5,hld_n_tables_1,57.05,62.05,53.095,Australia,sex_avg
AUS,1891,15,hld_n_tables_1,48.4,63.4,53.095,Australia,sex_avg
AUS,1891,20,hld_n_tables_1,44.185,64.185,53.095,Australia,sex_avg
AUS,1891,30,hld_n_tables_1,36.41,66.41,53.095,Australia,sex_avg
AUS,1891,50,hld_n_tables_1,21.61,71.61,53.095,Australia,sex_avg
AUS,1891,65,hld_n_tables_1,11.93,76.93,53.095,Australia,sex_avg
AUS,1901,0,hld_n_tables_1,57.135,57.135,57.135,Australia,sex_avg
AUS,1901,5,hld_n_tables_1,59.265,64.265,57.135,Australia,sex_avg
AUS,1901,15,hld_n_tables_1,50.355,65.35499999999999,57.135,Australia,sex_avg
AUS,1901,20,hld_n_tables_1,46.04,66.03999999999999,57.135,Australia,sex_avg
AUS,1901,30,hld_n_tables_1,37.83,67.83,57.135,Australia,sex_avg
AUS,1901,50,hld_n_tables_1,22.335,72.335,57.135,Australia,sex_avg
AUS,1901,65,hld_n_tables_1,12.004999999999999,77.005,57.135,Australia,sex_avg
AUS,1911,0,hld_n_tables_1,59.195,59.195,59.195,Australia,sex_avg
AUS,1911,1,hld_n_tables_1,62.485,63.485,59.195,Australia,sex_avg
AUS,1911,5,hld_n_tables_1,60.045,65.045,59.195,Australia,sex_avg
AUS,1911,15,hld_n_tables_1,51.075,66.07499999999999,59.195,Australia,sex_avg
AUS,1911,20,hld_n_tables_1,46.635000000000005,66.635,59.195,Australia,sex_avg
AUS,1911,30,hld_n_tables_1,38.3,68.3,59.195,Australia,sex_avg
AUS,1911,50,hld_n_tables_1,22.405,72.405,59.195,Australia,sex_avg
AUS,1911,65,hld_n_tables_1,12.11,77.11,59.195,Australia,sex_avg
AUS,1920,0,hld_n_tables_1,61.325,61.325,61.325,Australia,sex_avg
AUS,1920,5,hld_n_tables_1,61.975,66.975,61.325,Australia,sex_avg
AUS,1920,15,hld_n_tables_1,52.935,67.935,61.325,Australia,sex_avg
AUS,1920,20,hld_n_tables_1,48.455,68.45500000000001,61.325,Australia,sex_avg
AUS,1920,30,hld_n_tables_1,39.9,69.9,61.325,Australia,sex_avg
AUS,1920,50,hld_n_tables_1,23.490000000000002,73.49,61.325,Australia,sex_avg
AUS,1920,65,hld_n_tables_1,12.77,77.77000000000001,61.325,Australia,sex_avg
AUS,1921,0,hld_n_tables_1,60.97,60.97,60.97,Australia,sex_avg
AUS,1921,1,hld_n_tables_1,64.07,65.07,60.97,Australia,sex_avg
AUS,1921,5,hld_n_tables_1,61.725,66.72500000000001,60.97,Australia,sex_avg
AUS,1921,15,hld_n_tables_1,52.715,67.715,60.97,Australia,sex_avg
AUS,1921,20,hld_n_tables_1,48.26,68.25999999999999,60.97,Australia,sex_avg
AUS,1921,30,hld_n_tables_1,39.739999999999995,69.74,60.97,Australia,sex_avg
AUS,1921,50,hld_n_tables_1,23.52,73.52,60.97,Australia,sex_avg
AUS,1921,65,hld_n_tables_1,12.885,77.88499999999999,60.97,Australia,sex_avg
AUS,1933,0,hld_n_tables_1,65.36,65.36,65.36,Australia,sex_avg
AUS,1933,1,hld_n_tables_1,67.1,68.1,65.36,Australia,sex_avg
AUS,1933,5,hld_n_tables_1,64.08500000000001,69.08500000000001,65.36,Australia,sex_avg
AUS,1933,15,hld_n_tables_1,54.775,69.77499999999999,65.36,Australia,sex_avg
AUS,1933,20,hld_n_tables_1,50.17,70.17,65.36,Australia,sex_avg
AUS,1933,30,hld_n_tables_1,41.230000000000004,71.23,65.36,Australia,sex_avg
AUS,1933,50,hld_n_tables_1,24.11,74.11,65.36,Australia,sex_avg
AUS,1933,65,hld_n_tables_1,13.184999999999999,78.185,65.36,Australia,sex_avg
AUS,1950,0,hld_n_tables_1,68.96000000000001,68.96000000000001,68.96000000000001,Australia,sex_avg
AUS,1950,1,hld_n_tables_1,69.685,70.685,68.96000000000001,Australia,sex_avg
AUS,1950,5,hld_n_tables_1,66.125,71.125,68.96000000000001,Australia,sex_avg
AUS,1950,15,hld_n_tables_1,56.519999999999996,71.52000000000001,68.96000000000001,Australia,sex_avg
AUS,1950,20,hld_n_tables_1,51.815,71.815,68.96000000000001,Australia,sex_avg
AUS,1950,30,hld_n_tables_1,42.480000000000004,72.47999999999999,68.96000000000001,Australia,sex_avg
AUS,1950,50,hld_n_tables_1,24.47,74.47,68.96000000000001,Australia,sex_avg
AUS,1950,65,hld_n_tables_1,13.34,78.34,68.96000000000001,Australia,sex_avg
AUS,1956,0,hld_n_tables_1,70.33500000000001,70.33500000000001,70.33500000000001,Australia,sex_avg
AUS,1956,1,hld_n_tables_1,70.875,71.875,70.33500000000001,Australia,sex_avg
AUS,1956,5,hld_n_tables_1,67.225,72.225,70.33500000000001,Australia,sex_avg
AUS,1956,15,hld_n_tables_1,57.510000000000005,72.51,70.33500000000001,Australia,sex_avg
AUS,1956,20,hld_n_tables_1,52.765,72.765,70.33500000000001,Australia,sex_avg
AUS,1956,30,hld_n_tables_1,43.33,73.33000000000001,70.33500000000001,Australia,sex_avg
AUS,1956,50,hld_n_tables_1,25.09,75.09,70.33500000000001,Australia,sex_avg
AUS,1956,65,hld_n_tables_1,13.71,78.71000000000001,70.33500000000001,Australia,sex_avg
AUS,1959,0,hld_n_tables_1,70.735,70.735,70.735,Australia,sex_avg
AUS,1959,1,hld_n_tables_1,71.22,72.22,70.735,Australia,sex_avg
AUS,1959,5,hld_n_tables_1,67.535,72.535,70.735,Australia,sex_avg
AUS,1959,15,hld_n_tables_1,57.805,72.805,70.735,Australia,sex_avg
AUS,1959,20,hld_n_tables_1,53.055,73.055,70.735,Australia,sex_avg
AUS,1959,30,hld_n_tables_1,43.575,73.575,70.735,Australia,sex_avg
AUS,1959,50,hld_n_tables_1,25.314999999999998,75.315,70.735,Australia,sex_avg
AUS,1959,65,hld_n_tables_1,13.864999999999998,78.865,70.735,Australia,sex_avg
AUS,1963,0,hld_n_tables_1,70.875,70.875,70.875,Australia,sex_avg
AUS,1963,1,hld_n_tables_1,71.28,72.28,70.875,Australia,sex_avg
AUS,1963,5,hld_n_tables_1,67.55000000000001,72.55000000000001,70.875,Australia,sex_avg
AUS,1963,15,hld_n_tables_1,57.8,72.80000000000001,70.875,Australia,sex_avg
AUS,1963,20,hld_n_tables_1,53.019999999999996,73.02,70.875,Australia,sex_avg
AUS,1963,30,hld_n_tables_1,43.55,73.55,70.875,Australia,sex_avg
AUS,1963,50,hld_n_tables_1,25.299999999999997,75.30000000000001,70.875,Australia,sex_avg
AUS,1963,65,hld_n_tables_1,13.92,78.91999999999999,70.875,Australia,sex_avg
AUS,1964,0,hld_n_tables_1,70.535,70.535,70.535,Australia,sex_avg
AUS,1964,1,hld_n_tables_1,70.88,71.88,70.535,Australia,sex_avg
AUS,1964,5,hld_n_tables_1,67.15,72.15,70.535,Australia,sex_avg
AUS,1964,15,hld_n_tables_1,57.425,72.42500000000001,70.535,Australia,sex_avg
AUS,1964,20,hld_n_tables_1,52.66,72.66,70.535,Australia,sex_avg
AUS,1964,30,hld_n_tables_1,43.175,73.17500000000001,70.535,Australia,sex_avg
AUS,1964,50,hld_n_tables_1,24.98,74.97999999999999,70.535,Australia,sex_avg
AUS,1964,65,hld_n_tables_1,13.629999999999999,78.63,70.535,Australia,sex_avg
AUS,1971,0,hld_n_tables_1,73.39500000000001,73.39500000000001,73.39500000000001,Australia,sex_avg
AUS,1971,1,hld_n_tables_1,73.805,74.805,73.39500000000001,Australia,sex_avg
AUS,1971,5,hld_n_tables_1,70.03999999999999,75.03999999999999,73.39500000000001,Australia,sex_avg
AUS,1971,15,hld_n_tables_1,60.260000000000005,75.25999999999999,73.39500000000001,Australia,sex_avg
AUS,1971,20,hld_n_tables_1,55.74,75.74000000000001,73.39500000000001,Australia,sex_avg
AUS,1971,30,hld_n_tables_1,46.205,76.205,73.39500000000001,Australia,sex_avg
AUS,1971,50,hld_n_tables_1,27.92,77.92,73.39500000000001,Australia,sex_avg
AUS,1971,65,hld_n_tables_1,15.530000000000001,80.53,73.39500000000001,Australia,sex_avg
BDI,2008,0,hld_n_tables_1,48.975,48.975,48.975,BDI,sex_avg
BDI,2008,1,hld_n_tables_1,53.545,54.545,48.975,BDI,sex_avg
BDI,2008,5,hld_n_tables_1,52.58,57.58,48.975,BDI,sex_avg
BDI,2008,15,hld_n_tables_1,45.25,60.25,48.975,BDI,sex_avg
BDI,2008,20,hld_n_tables_1,41.58,61.58,48.975,BDI,sex_avg
BDI,2008,30,hld_n_tables_1,34.644999999999996,64.645,48.975,BDI,sex_avg
BDI,2008,50,hld_n_tables_1,20.145,70.145,48.975,BDI,sex_avg
BDI,2008,65,hld_n_tables_1,10.495000000000001,75.495,48.975,BDI,sex_avg
BEL,1900,0,hld_n_tables_1,46.845,46.845,46.845,Belgium,sex_avg
BEL,1900,1,hld_n_tables_1,55.455,56.455,46.845,Belgium,sex_avg
BEL,1900,5,hld_n_tables_1,55.565,60.565,46.845,Belgium,sex_avg
BEL,1900,15,hld_n_tables_1,47.22,62.22,46.845,Belgium,sex_avg
BEL,1900,20,hld_n_tables_1,43.114999999999995,63.114999999999995,46.845,Belgium,sex_avg
BEL,1900,30,hld_n_tables_1,35.515,65.51499999999999,46.845,Belgium,sex_avg
BEL,1900,50,hld_n_tables_1,20.465,70.465,46.845,Belgium,sex_avg
BEL,1900,65,hld_n_tables_1,10.835,75.835,46.845,Belgium,sex_avg
BEL,1908,0,hld_n_tables_1,51.05,51.05,51.05,Belgium,sex_avg
BEL,1908,1,hld_n_tables_1,58.31,59.31,51.05,Belgium,sex_avg
BEL,1908,5,hld_n_tables_1,58.065,63.065,51.05,Belgium,sex_avg
BEL,1908,15,hld_n_tables_1,49.519999999999996,64.52000000000001,51.05,Belgium,sex_avg
BEL,1908,20,hld_n_tables_1,45.325,65.32499999999999,51.05,Belgium,sex_avg
BEL,1908,30,hld_n_tables_1,37.230000000000004,67.23,51.05,Belgium,sex_avg
BEL,1908,50,hld_n_tables_1,21.41,71.41,51.05,Belgium,sex_avg
BEL,1908,65,hld_n_tables_1,11.44,76.44,51.05,Belgium,sex_avg
BEL,1919,0,hld_n_tables_1,54.15,54.15,54.15,Belgium,sex_avg
BEL,1919,1,hld_n_tables_1,58.915,59.915,54.15,Belgium,sex_avg
BEL,1919,5,hld_n_tables_1,58.040000000000006,63.040000000000006,54.15,Belgium,sex_avg
BEL,1919,15,hld_n_tables_1,49.57,64.57,54.15,Belgium,sex_avg
BEL,1919,20,hld_n_tables_1,45.49,65.49000000000001,54.15,Belgium,sex_avg
BEL,1919,30,hld_n_tables_1,37.96,67.96000000000001,54.15,Belgium,sex_avg
BEL,1919,50,hld_n_tables_1,22.17,72.17,54.15,Belgium,sex_avg
BEL,1919,65,hld_n_tables_1,11.805,76.805,54.15,Belgium,sex_avg
BEL,1923,0,hld_n_tables_1,57.355000000000004,57.355000000000004,57.355000000000004,Belgium,sex_avg
BEL,1923,1,hld_n_tables_1,61.89,62.89,57.355000000000004,Belgium,sex_avg
BEL,1923,5,hld_n_tables_1,60.505,65.505,57.355000000000004,Belgium,sex_avg
BEL,1923,15,hld_n_tables_1,51.46,66.46,57.355000000000004,Belgium,sex_avg
BEL,1923,20,hld_n_tables_1,47.265,67.265,57.355000000000004,Belgium,sex_avg
BEL,1923,30,hld_n_tables_1,39.33,69.33,57.355000000000004,Belgium,sex_avg
BEL,1923,50,hld_n_tables_1,22.945,72.945,57.355000000000004,Belgium,sex_avg
BEL,1923,65,hld_n_tables_1,12.085,77.08500000000001,57.355000000000004,Belgium,sex_avg
BEL,1933,0,hld_n_tables_1,60.2,60.2,60.2,Belgium,sex_avg
BEL,1933,1,hld_n_tables_1,64.22,65.22,60.2,Belgium,sex_avg
BEL,1933,5,hld_n_tables_1,61.69,66.69,60.2,Belgium,sex_avg
BEL,1933,15,hld_n_tables_1,52.66,67.66,60.2,Belgium,sex_avg
BEL,1933,20,hld_n_tables_1,48.275000000000006,68.275,60.2,Belgium,sex_avg
BEL,1933,30,hld_n_tables_1,39.730000000000004,69.72999999999999,60.2,Belgium,sex_avg
BEL,1933,50,hld_n_tables_1,23.08,73.08,60.2,Belgium,sex_avg
BEL,1933,65,hld_n_tables_1,12.395,77.395,60.2,Belgium,sex_avg
BEL,1938,0,hld_n_tables_1,59.114999999999995,59.114999999999995,59.114999999999995,Belgium,sex_avg
BEL,1938,1,hld_n_tables_1,63.14,64.14,59.114999999999995,Belgium,sex_avg
BEL,1938,5,hld_n_tables_1,60.4,65.4,59.114999999999995,Belgium,sex_avg
BEL,1938,15,hld_n_tables_1,51.379999999999995,66.38,59.114999999999995,Belgium,sex_avg
BEL,1938,20,hld_n_tables_1,47.02,67.02000000000001,59.114999999999995,Belgium,sex_avg
BEL,1938,30,hld_n_tables_1,38.855000000000004,68.85499999999999,59.114999999999995,Belgium,sex_avg
BEL,1938,50,hld_n_tables_1,22.380000000000003,72.38,59.114999999999995,Belgium,sex_avg
BEL,1938,65,hld_n_tables_1,11.91,76.91,59.114999999999995,Belgium,sex_avg
BEL,1943,0,hld_n_tables_1,60.43,60.43,60.43,Belgium,sex_avg
BEL,1943,1,hld_n_tables_1,64.315,65.315,60.43,Belgium,sex_avg
BEL,1943,5,hld_n_tables_1,61.474999999999994,66.475,60.43,Belgium,sex_avg
BEL,1943,15,hld_n_tables_1,52.495000000000005,67.495,60.43,Belgium,sex_avg
BEL,1943,20,hld_n_tables_1,48.16,68.16,60.43,Belgium,sex_avg
BEL,1943,30,hld_n_tables_1,39.86,69.86,60.43,Belgium,sex_avg
BEL,1943,50,hld_n_tables_1,23.27,73.27,60.43,Belgium,sex_avg
BEL,1943,65,hld_n_tables_1,12.585,77.58500000000001,60.43,Belgium,sex_avg
BEL,1948,0,hld_n_tables_1,66.91,66.91,66.91,Belgium,sex_avg
BEL,1948,1,hld_n_tables_1,68.945,69.945,66.91,Belgium,sex_avg
BEL,1948,5,hld_n_tables_1,65.485,70.485,66.91,Belgium,sex_avg
BEL,1948,15,hld_n_tables_1,55.89,70.89,66.91,Belgium,sex_avg
BEL,1948,20,hld_n_tables_1,51.16,71.16,66.91,Belgium,sex_avg
BEL,1948,30,hld_n_tables_1,41.935,71.935,66.91,Belgium,sex_avg
BEL,1948,50,hld_n_tables_1,24.240000000000002,74.24000000000001,66.91,Belgium,sex_avg
BEL,1948,65,hld_n_tables_1,13.215,78.215,66.91,Belgium,sex_avg
BEL,1953,0,hld_n_tables_1,68.855,68.855,68.855,Belgium,sex_avg
BEL,1953,1,hld_n_tables_1,70.47999999999999,71.47999999999999,68.855,Belgium,sex_avg
BEL,1953,5,hld_n_tables_1,66.88,71.88,68.855,Belgium,sex_avg
BEL,1953,15,hld_n_tables_1,57.195,72.19500000000001,68.855,Belgium,sex_avg
BEL,1953,20,hld_n_tables_1,52.375,72.375,68.855,Belgium,sex_avg
BEL,1953,30,hld_n_tables_1,42.9,72.89999999999999,68.855,Belgium,sex_avg
BEL,1953,50,hld_n_tables_1,24.695,74.695,68.855,Belgium,sex_avg
